time,uol,wol,uol_block,wol_block,upi,wpi,upi_block,wpi_block,upid,wpid,upid_block,wpid_block,r
4.4,1,9.6711060878901,1,9.6711060878901,0.0506728627497955,0.662494725521401,0.0506728627497955,0.662494725521401,0.0499715419961967,0.487317500077545,0.0499715419961967,0.487317500077545,1
4.5,1,8.4847319846599,1,8.4847319846599,0.0513445560119791,0.665812012294964,0.0513445560119791,0.665812012294964,0.0510028615748296,0.497725834028947,0.0510028615748296,0.497725834028947,1
4.6,1,7.33859276155123,1,7.33859276155123,0.0520129620401244,0.665781959559748,0.0520129620401244,0.665781959559748,0.0520133388400281,0.50797241285948,0.0520133388400281,0.50797241285948,1
4.7,1,6.25544612904569,1,6.25544612904569,0.0526846077636041,0.662572316960625,0.0526846077636041,0.662572316960625,0.0530033970121094,0.518058104792678,0.0530033970121094,0.518058104792678,1
4.8,1,5.25655432173198,1,5.25655432173198,0.053365622686179,0.656412760464394,0.053365622686179,0.656412760464394,0.0539734506292958,0.527982850996124,0.0539734506292958,0.527982850996124,1
4.9,1,4.36126925683096,1,4.36126925683096,0.0540616189743015,0.647590951413166,0.0540616189743015,0.647590951413166,0.05492390568785,0.537745760499076,0.05492390568785,0.537745760499076,1
5,1,3.58666034657799,1,3.58666034657799,0.054777580639479,0.63644738340933,0.054777580639479,0.63644738340933,0.0558551597830333,0.547345219252678,0.0558551597830333,0.547345219252678,1
5.1,1,2.94719206464461,1,2.94719206464461,0.0555177641470477,0.623369109021924,0.0555177641470477,0.623369109021924,0.0567676022514734,0.55677901101916,0.0567676022514734,0.55677901101916,1
5.2,1,2.45445729216837,1,2.45445729216837,0.0562856125761766,0.608782461849167,0.0562856125761766,0.608782461849167,0.0576616143154231,0.56604444756035,0.0576616143154231,0.56604444756035,1
5.3,1,2.11697128316059,1,2.11697128316059,0.0570836852034087,0.593144910918759,0.0570836852034087,0.593144910918759,0.0585375692292825,0.575138505433012,0.0585375692292825,0.575138505433012,1
5.4,1,1.94002981712124,1,1.94002981712124,0.0579136040891878,0.576936203302146,0.0579136040891878,0.576936203302146,0.0593958324286391,0.58405796659186,0.0593958324286391,0.58405796659186,1
5.5,1,1.92563377514323,1,1.92563377514323,0.0587760189191315,0.560648966754154,0.0587760189191315,0.560648966754154,0.0602367616819608,0.592799559952052,0.0602367616819608,0.592799559952052,1
5.6,1,2.07248101211871,1,2.07248101211871,0.0596705909955636,0.544778956813736,0.0596705909955636,0.544778956813736,0.0610607072449601,0.601360101072011,0.0610607072449601,0.601360101072011,1
5.7,1,2.37602502972703,1,2.37602502972703,0.060595996896923,0.529815141826923,0.060595996896923,0.529815141826923,0.0618680120175281,0.609736627183731,0.0618680120175281,0.609736627183731,1
5.8,1,2.82859861036231,1,2.82859861036231,0.0615499519305348,0.51622982456119,0.0615499519305348,0.51622982456119,0.0626590117030264,0.617926524919437,0.0626590117030264,0.617926524919437,1
5.9,1,3.41959927797804,1,3.41959927797804,0.0625292531056457,0.504469000327909,0.0625292531056457,0.504469000327909,0.0634340349696172,0.625927648257466,0.0634340349696172,0.625927648257466,1
6,1,4.13573223363598,1,4.13573223363598,0.0635298409565662,0.494943148751598,0.0635298409565662,0.494943148751598,0.0641934036132179,0.633738424432588,0.0641934036132179,0.633738424432588,1
6.1,1,4.96130529520902,1,4.96130529520902,0.0645468791582776,0.488018649537081,0.0645468791582776,0.488018649537081,0.0649374327215769,0.641357945821578,0.0649374327215769,0.641357945821578,1
6.2,1,5.87856937381543,1,5.87856937381543,0.065574850506855,0.484010001885531,0.065574850506855,0.484010001885531,0.0656664308388937,0.648786046118004,0.0656664308388937,0.648786046118004,1
6.3,1,6.86809716310042,1,6.86809716310042,0.0666076674921949,0.483173012774534,0.0666076674921949,0.483173012774534,0.0663807001303488,0.656023359444256,0.0663807001303488,0.656023359444256,1
6.4,1,7.9091920173558,1,7.9091920173558,0.0676387953780202,0.48569910140015,0.0676387953780202,0.48569910140015,0.0670805365458569,0.663071361406916,0.0670805365458569,0.663071361406916,1
